NORMA,ART,APT,OPC,PTOS,CALIF,INFRACCION,MULTA,RESPONS,COMENTARIO,MATERIA
CIR,92,1,5B,0,Leve,"Estacionar El Vehículo No Situándolo Paralelamente Al Borde De La Calzada, Sin Que Las Características De La Vía U Otras Circunstancias Así Lo Aconsejen",80;40,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",ESTACIONA MIENTO
CIR,92,2,5A,0,Leve,Parar El Vehículo De Forma Que No Permite La Mejor Utilización Del Restante Espacio Disponible.,80;40,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,92,2,5B,0,Leve,Estacionar El Vehículo De Forma Que No Permite La Mejor Utilización Del Restante Espacio Disponible,80;40,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",ESTACIONA MIENTO
CIR,92,3,5A,0,Leve,"Abandonar El Puesto De Conductor Del Vehículo Sin Tomar Las Medidas Reglamentarias Que Eviten Que Se Ponga En Movimiento (Responsabilidad De Titular O Arrendatario, Salvo Designación De Conductor Habitual O Conductor Responsable. En Caso De Conductor Identificado En La Denuncia, Es El
Responsable.)",80;40,"Titular

Conductor

Arrendatario a largo plazo","NOTA: En vehículos a motor o ciclomotor, el conductor que deje su puesto, deberá observar las siguientes reglas: parar el motor y desconectar el sist. de arranque y adoptar las precauciones necesarias para impedir su uso sin autorización; dejando accionado el freno de estacionamiento.",COMPORTA MIENTO INDEBIDO
CIR,93,1,5A,0,Leve,"Vulnerar El Régimen De
Parada Y Estacionamiento En Vía Urbana Regulado Por La Ordenanza Municipal Incumpliendo Las Limitaciones Horarias De Duración Del
 Estacionam.Iento",80;40,Conductor,,ESTACIONA MIENTO
CIR,94,1-A,5A,0,Grave 076.- D),Parar En Un Cruce De Visibilidad Reducida O En Sus Proximidades,200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: La DETENCIÓN es una
inmov. del veh.por emergencia, por necesidades de la circulación o para cumplir algún precepto reglame.; la PARADA es una inmov. de un vehí. durante un tiempo inferior a 2 minutos, sin que el conductor pueda abandonarlo; un ESTACIONAMIENTO consiste en la inmov. de un veh. que no se encuentra en situación de detención o parada.",PARADA
CIR,94,1-A,5B,0,Grave 076.- D),"Parar En Un Cambio De
Rasante De Visibilidad Reducida, O En Sus Proximidades (Deberán Efectuarse De Manera Que El Vehículo No Obstaculice La Circulación Ni Constituya Riesgo Para El Resto De Los Usuarios De La Vía, Cuidando La Colocación Del Mismo Y Evitar Que Pueda Ponerse En Movimiento En Ausencia Del Conductor.)",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-A,5C,0,Grave 076.- D),"Parar En Túnel O Tramo De Vía Afectado Por La Señal De ""Túnel"" (S-5)",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-A,5D,0,Grave 076.- D),Parar En Un Paso Inferior,200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-B,5E,0,Grave 076.- D),"Parar En Un Paso A Nivel (Sólo Para Infracciones Detectadas En En Lugar Peligroso O En El Que Se Obstaculiza Gravemente La Circulación O Constituye Un Riesgo, Especialmente Para Los
Peatones.)",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-B,5F,0,Grave 076.- D),"Parar En Un Paso Para Ciclistas. (Sólo Para Infracciones Detectadas En Lugar Peligroso O En El Que Se Obstaculiza Gravemente La Circulación O Constituye Un Riesgo, Especialmente
Para Los Peatones.)",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-B,5G,0,Grave 076.- D),"Parar En Un Paso Para
Peatones (Sólo Para Infracciones Detectadas En Lugar Peligroso O En El Que Se Obstaculiza Gravemente La Circulación O Constituye Un Riesgo, Especialmente Para Los Peatones.)",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-C,5H,0,Leve,Parar En Un Carril O Parte De La Vía Reservado Exclusivamente Para La Circulación De Determinados Usuarios,80;40,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-C,5I,0,Leve,Parar En Un Carril O Parte De La Vía Reservada Exclusivamente Para El Servicio De Determinados Usuarios,80;40,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-D,5J,0,Grave 076.- D),Parar En Vía Interurbana En Intersección O En Sus Proximidades Generando Peligro Por Falta De Visibilidad,200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-D,5K,0,Grave 076.- D),Parar En Vía Urbana En Intersección O En Sus Proximidades Dificultando El Giro A Otros Vehículos,200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-E,5L,0,Grave 076.- D),Parar Cerca O Encima De Los Raíles Del Tranvía Entorpeciendo Su Circulación,200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-F,5M,0,Grave 076.- D),"Parar En El Lugar Indicado, Impidiendo La Visibilidad De La Señalización A Otros Usuarios",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-F,5N,0,Grave 076.- D),"Parar En El Lugar Indicado, Obligando A Otros Usuarios A Realizar Maniobras Antirreglamentarias (Deberá Indicarse La Maniobra Realizada)",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-G,5Ñ,0,Grave 076.- D),"Parar En Autovía O Autopista, No Siendo Zona Habilitada Al Efecto",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-H,5O,0,Grave 076.- D),Parar En Un Carril Destinado Al Uso Exclusivo Del Transporte Público Urbano,200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-H,5P,0,Grave 076.- D),"Parar En Un Carril
Reservado Para Las Bicicletas (Sólo Para Infracciones Detectadas En Lugar Peligroso O En El Que Se Obstaculiza Gravemente La Circulación O Constituye Un Riesgo.)",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-I,5Q,0,Grave 076.- D),Parar En Zona Destinada Para Estacionamiento Y Parada De Uso Exclusivo Para El Transporte Público Urbano,200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-J,5R,0,Grave 076.- D),Parar En Zona Señalizada Para Uso Exclusivo De Personas Con Discapacidad,200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-J,5S,0,Grave 076.- D),"Parar En Zona Señalizada Como Paso Para Peatones (Solo Para Infracciones Detectadas En Un Lugar Peligroso O En El Que Se Obstaculiza Gravemente La Circulación O Constituye Un Riesgo, Especialmente Para Los
Peatones.)",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",PARADA
CIR,94,1-K,5T,0,Grave 076.- D),"Parar En Lugar Peligroso O En El Que Se Obstaculiza Gravemente La Circulación. (Deberán Especificarse Y Detallarse Las Concretas Circunstancias Detectadas Que Constituyen Infracción
Grave En Esta Materia.)",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable.",PARADA
CIR,94,1-L,5U,0,Grave 076.- D),"Parar En Lugar Que Constituye Un Grave Riesgo Para Los Peatones. (Deberán Especificarse Y Detallarse Las Concretas Circunstancias Detectadas Que Constituyen Infracción
Grave En Esta Materia.)",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable.",PARADA
CIR,94,1-M,5V,0,Leve,"Parar En Lugar Indicado En Forma Antireglamentaria, Obstaculizando La Circulación O Constituyendo Riesgo Para Los Demás Usuarios. (Deberán Especificarse Y Detallarse Las Circunstancias Detectadas Que Constituyen Infracción
En Esta Materia.)",80;40,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable.",PARADA
CIR,94,2-A,5A,0,Grave 076.- D),Estacionar En Un Cruce De Visibilidad Reducida O En Sus Proximidades,200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",ESTACIONA MIENTO
CIR,94,2-A,5B,0,Grave 076.- D),"Estacionar En Un Cambio De Rasante De Visibilidad Reducida, O En Sus Proximidades",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",ESTACIONA MIENTO
CIR,94,2-A,5C,0,Grave 076.- D),"Estacionar En Túnel O Tramo De Vía Afectado Por La Señal De ""Túnel"" (S- 5)",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",ESTACIONA MIENTO
CIR,94,2-A,5D,0,Grave 076.- D),Estacionar En Un Paso Inferior,200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",ESTACIONA MIENTO
CIR,94,2-A,5E,0,Grave 076.- D),"Estacionar En Un Paso A Nivel (Sólo Para Infracciones Detectadas En Un Lugar Peligroso O Sn El Que Se Obstaculiza Gravemente La Circulación O Constituye Un Riesgo, Especialmente
Para Los Peatones.)",200;100,"Titular

Conductor

Arrendatario a largo plazo",,ESTACIONA MIENTO
CIR,94,2-A,5F,0,Grave 076.- D),"Estacionar En Un Paso
Para Ciclistas (Sólo Para Infracciones Detectadas En Un Lugar Peligroso O En El Que Se Obstaculiza Gravemente La Circulación O Constituye Un Riesgo, Especialmente Para Los Peatones)",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",ESTACIONA MIENTO
CIR,94,2-A,5G,0,Leve,Estacionar En Un Carril O Parte De La Vía Reservado Exclusivamente Para La Circulación De Determinados Usuarios,80;40,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",ESTACIONA MIENTO
CIR,94,2-A,5H,0,Leve,Estacionar En Un Carril O Parte De La Vía Reservada Exclusivamente Para El Servicio De Determinados Usuarios,80;40,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",ESTACIONA MIENTO
CIR,94,2-A,5I,0,Grave 076.- D),Estacionar En Vía Interurbana En Intersección O En Sus Proximidades Generando Peligro Por Falta De Visibilidad,200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",ESTACIONA MIENTO
CIR,94,2-A,5J,0,Grave 076.- D),Estacionar En Vía Urbana En Intersección O En Sus Proximidades Dificultando El Giro A Otros Vehículos,200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",ESTACIONA MIENTO
CIR,94,2-A,5K,0,Grave 076.- D),Estacionar Cerca O Encima De Los Raíles Del Tranvía Entorpeciendo Su Circulación,200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",ESTACIONA MIENTO
CIR,94,2-A,5L,0,Grave 076.- D),"Estacionar En El Lugar Indicado, Impidiendo La Visibilidad De La Señalización A Otros Usuarios",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",ESTACIONA MIENTO
CIR,94,2-A,5M,0,Grave 076.- D),"Estacionar En El Lugar Indicado, Obligando A Otros Usuarios A Realizar Maniobras Antirreglamentarias (Deberá Indicarse La Maniobra Realizada)",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",ESTACIONA MIENTO
CIR,94,2-A,5N,0,Grave 076.- D),"Estacionar En Autovía O Autopista, No Siendo Zona Habilitada Al Efecto (Sólo Para Infracciones Detectadas En Un Lugar Peligroso O En El Que Se Obstaculiza Gravemente La Circulación O
Constituye Un Riesgo.)",200;100,"Titular

Conductor

Arrendatario a largo plazo","NOTA: Responsabilidad de titular o arrendatario, salvo designación de conductor habitual o conductor responsable. En caso de conductor identificado en la denuncia, es el responsable",ESTACIONA MIENTO
